,Store_ID,Month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
17242,2,12,6,0,22902.42,218.9995495,7.441
17244,2,12,92,0,257375.39,218.9995495,7.441
17245,2,12,22,0,29263.28,218.9995495,7.441
17246,2,12,93,0,97658.89,218.9995495,7.441
17247,2,12,13,0,45358.28,218.9995495,7.441
17249,2,12,18,0,38458.19,218.9995495,7.441
17251,2,12,4,0,59678.11,218.9995495,7.441
17253,2,12,90,0,148555.65,218.9995495,7.441
17258,2,12,98,0,22628.7,218.9995495,7.441
17259,2,12,2,0,93511.03,218.9995495,7.441
17260,2,12,82,0,106512.77,218.9995495,7.441
17261,2,12,29,0,20028.07,218.9995495,7.441
17263,2,12,17,0,32817.23,218.9995495,7.441
17264,2,12,94,0,78479.16,218.9995495,7.441
17265,2,12,80,0,33063.96,218.9995495,7.441
17266,2,12,9,0,66512.61,218.9995495,7.441
17267,2,12,96,0,42138.76,218.9995495,7.441
17269,2,12,44,0,12999.51,218.9995495,7.441
17271,2,12,79,0,34112.0,218.9995495,7.441
17272,2,12,11,0,33074.28,218.9995495,7.441
17273,2,12,33,0,17889.67,218.9995495,7.441
17274,2,12,72,0,185383.54,218.9995495,7.441
17275,2,12,14,0,67053.47,218.9995495,7.441
17278,2,12,87,0,43298.06,218.9995495,7.441
17279,2,12,24,0,17986.73,218.9995495,7.441
17280,2,12,67,0,21715.35,218.9995495,7.441
17281,2,12,46,0,77799.17,218.9995495,7.441
17283,2,12,10,0,46614.89,218.9995495,7.441
17284,2,12,7,0,214118.51,218.9995495,7.441
17285,2,12,95,0,159455.31,218.9995495,7.441
17288,2,12,97,0,49034.16,218.9995495,7.441
17289,2,12,8,0,72976.78,218.9995495,7.441
17290,2,12,81,1,23665.65,219.1773063,7.441
17291,2,12,3,1,11918.71,219.1773063,7.441
17293,2,12,38,1,87536.09,219.1773063,7.441
17294,2,12,74,1,23277.71,219.1773063,7.441
17296,2,12,23,1,32348.78,219.1773063,7.441
17299,2,12,34,1,13940.4,219.1773063,7.441
17300,2,12,5,1,39314.47,219.1773063,7.441
17304,2,12,25,1,12141.41,219.1773063,7.441
17306,2,12,32,1,16506.96,219.1773063,7.441
17309,2,12,82,1,45651.08,219.1773063,7.441
17311,2,12,55,1,26079.11,219.1773063,7.441
17312,2,12,92,1,142937.91,219.1773063,7.441
17313,2,12,18,1,36279.02,219.1773063,7.441
17314,2,12,49,1,12412.39,219.1773063,7.441
17315,2,12,98,1,12327.18,219.1773063,7.441
17316,2,12,93,1,56588.2,219.1773063,7.441
17317,2,12,90,1,89541.27,219.1773063,7.441
17319,2,12,29,1,10734.87,219.1773063,7.441
17320,2,12,22,1,14628.24,219.1773063,7.441
17327,2,12,58,1,23347.5,219.1773063,7.441
17329,2,12,10,1,35351.73,219.1773063,7.441
17331,2,12,87,1,28973.6,219.1773063,7.441
17332,2,12,72,1,92483.16,219.1773063,7.441
17333,2,12,17,1,18756.69,219.1773063,7.441
17334,2,12,9,1,34616.08,219.1773063,7.441
17335,2,12,4,1,45254.3,219.1773063,7.441
17336,2,12,7,1,56063.19,219.1773063,7.441
17338,2,12,14,1,30419.21,219.1773063,7.441
17339,2,12,13,1,38064.22,219.1773063,7.441
17340,2,12,40,1,74489.03,219.1773063,7.441
17341,2,12,80,1,22691.33,219.1773063,7.441
17342,2,12,11,1,22700.47,219.1773063,7.441
17344,2,12,97,1,33285.31,219.1773063,7.441
17346,2,12,67,1,10399.93,219.1773063,7.441
17348,2,12,96,1,37214.74,219.1773063,7.441
17349,2,12,79,1,25907.28,219.1773063,7.441
17351,2,12,8,1,54508.17,219.1773063,7.441
17352,2,12,91,1,58947.97,219.1773063,7.441
17355,2,12,46,1,48358.29,219.1773063,7.441
17357,2,12,1,1,31246.27,219.1773063,7.441
17358,2,12,95,1,111863.62,219.1773063,7.441
17359,2,12,94,1,52267.1,219.1773063,7.441
17361,2,12,2,1,57846.27,219.1773063,7.441
17363,2,1,81,0,29612.37,219.355063,7.057
17367,2,1,49,0,15622.26,219.355063,7.057
17369,2,1,74,0,23400.88,219.355063,7.057
17371,2,1,55,0,10967.09,219.355063,7.057
17372,2,1,82,0,22640.5,219.355063,7.057
17374,2,1,80,0,24996.75,219.355063,7.057
17376,2,1,34,0,13386.54,219.355063,7.057
17378,2,1,92,0,177356.35,219.355063,7.057
17380,2,1,7,0,19058.99,219.355063,7.057
17382,2,1,13,0,46230.05,219.355063,7.057
17384,2,1,87,0,26663.78,219.355063,7.057
17386,2,1,72,0,58836.73,219.355063,7.057
17388,2,1,22,0,13068.02,219.355063,7.057
17389,2,1,18,0,11130.93,219.355063,7.057
17393,2,1,98,0,11975.62,219.355063,7.057
17394,2,1,38,0,91450.24,219.355063,7.057
17398,2,1,23,0,21735.59,219.355063,7.057
17399,2,1,58,0,26435.0,219.355063,7.057
17400,2,1,17,0,14106.21,219.355063,7.057
17402,2,1,96,0,35714.79,219.355063,7.057
17404,2,1,94,0,65203.31,219.355063,7.057
17407,2,1,5,0,24429.4,219.355063,7.057
17408,2,1,40,0,86607.58,219.355063,7.057
17409,2,1,90,0,102637.73,219.355063,7.057
17410,2,1,14,0,20087.89,219.355063,7.057
17411,2,1,10,0,32722.18,219.355063,7.057
17412,2,1,97,0,41846.86,219.355063,7.057
17416,2,1,9,0,20241.19,219.355063,7.057
17418,2,1,3,0,15893.39,219.355063,7.057
17419,2,1,1,0,20481.45,219.355063,7.057
17420,2,1,11,0,22074.3,219.355063,7.057
17422,2,1,95,0,135930.2,219.355063,7.057
17425,2,1,46,0,24073.77,219.355063,7.057
17426,2,1,93,0,75276.2,219.355063,7.057
17427,2,1,8,0,58398.02,219.355063,7.057
17429,2,1,4,0,49377.61,219.355063,7.057
17431,2,1,79,0,34984.91,219.355063,7.057
17432,2,1,91,0,80698.23,219.355063,7.057
17433,2,1,2,0,64877.05,219.355063,7.057
17435,2,1,74,0,18279.11,219.5328198,7.057
17436,2,1,82,0,21421.22,219.5328198,7.057
17439,2,1,1,0,21569.9,219.5328198,7.057
17441,2,1,92,0,182046.51,219.5328198,7.057
17442,2,1,22,0,10981.26,219.5328198,7.057
17443,2,1,34,0,12612.13,219.5328198,7.057
17444,2,1,80,0,24378.32,219.5328198,7.057
17445,2,1,72,0,58849.33,219.5328198,7.057
17451,2,1,87,0,24416.3,219.5328198,7.057
17452,2,1,23,0,20841.36,219.5328198,7.057
17453,2,1,58,0,25350.0,219.5328198,7.057
17454,2,1,10,0,30214.07,219.5328198,7.057
17457,2,1,98,0,11838.21,219.5328198,7.057
17458,2,1,49,0,17157.46,219.5328198,7.057
17459,2,1,7,0,17919.42,219.5328198,7.057
17460,2,1,81,0,30875.05,219.5328198,7.057
17461,2,1,38,0,87321.13,219.5328198,7.057
17462,2,1,5,0,21581.64,219.5328198,7.057
17467,2,1,97,0,42278.7,219.5328198,7.057
17468,2,1,17,0,11112.18,219.5328198,7.057
17472,2,1,79,0,30700.59,219.5328198,7.057
17476,2,1,3,0,15678.49,219.5328198,7.057
17477,2,1,14,0,19330.06,219.5328198,7.057
17479,2,1,95,0,135234.83,219.5328198,7.057
17480,2,1,46,0,23206.75,219.5328198,7.057
17483,2,1,94,0,67302.61,219.5328198,7.057
17485,2,1,91,0,87280.77,219.5328198,7.057
17489,2,1,8,0,54965.78,219.5328198,7.057
17490,2,1,40,0,79394.16,219.5328198,7.057
17492,2,1,13,0,44436.58,219.5328198,7.057
17495,2,1,2,0,62505.79,219.5328198,7.057
17496,2,1,90,0,105106.85,219.5328198,7.057
17498,2,1,11,0,20660.6,219.5328198,7.057
17499,2,1,96,0,27068.88,219.5328198,7.057
17501,2,1,9,0,21620.99,219.5328198,7.057
17502,2,1,93,0,77548.75,219.5328198,7.057
17505,2,1,4,0,43649.89,219.5328198,7.057
17506,2,1,72,0,65446.39,219.6258417,7.057
17507,2,1,14,0,18993.71,219.6258417,7.057
17509,2,1,23,0,20133.52,219.6258417,7.057
17515,2,1,22,0,11406.28,219.6258417,7.057
17516,2,1,82,0,19110.46,219.6258417,7.057
17517,2,1,25,0,10127.64,219.6258417,7.057
17521,2,1,17,0,14019.6,219.6258417,7.057
17522,2,1,3,0,17817.46,219.6258417,7.057
17525,2,1,58,0,22015.0,219.6258417,7.057
17526,2,1,90,0,100126.86,219.6258417,7.057
17527,2,1,81,0,30104.17,219.6258417,7.057
17529,2,1,98,0,11694.22,219.6258417,7.057
17530,2,1,74,0,19106.2,219.6258417,7.057
17532,2,1,5,0,24258.35,219.6258417,7.057
17533,2,1,8,0,56866.59,219.6258417,7.057
17534,2,1,97,0,37818.11,219.6258417,7.057
17537,2,1,1,0,23397.02,219.6258417,7.057
17538,2,1,46,0,26440.08,219.6258417,7.057
17539,2,1,49,0,18549.52,219.6258417,7.057
17541,2,1,38,0,78007.32,219.6258417,7.057
17544,2,1,93,0,70497.52,219.6258417,7.057
17547,2,1,40,0,79675.79,219.6258417,7.057
17549,2,1,80,0,24488.64,219.6258417,7.057
17551,2,1,92,0,169381.67,219.6258417,7.057
17554,2,1,79,0,26733.3,219.6258417,7.057
17555,2,1,91,0,81990.68,219.6258417,7.057
17556,2,1,94,0,66752.32,219.6258417,7.057
17559,2,1,10,0,31155.44,219.6258417,7.057
17560,2,1,95,0,130134.23,219.6258417,7.057
17563,2,1,34,0,11203.41,219.6258417,7.057
17565,2,1,2,0,61438.15,219.6258417,7.057
17567,2,1,4,0,43199.76,219.6258417,7.057
17569,2,1,96,0,27443.66,219.6258417,7.057
17570,2,1,9,0,20453.81,219.6258417,7.057
17572,2,1,7,0,19496.87,219.6258417,7.057
17574,2,1,87,0,25590.28,219.6258417,7.057
17575,2,1,13,0,42850.02,219.6258417,7.057
17577,2,1,11,0,19829.15,219.6258417,7.057
17578,2,1,17,0,12628.27,219.7188636,7.057
17582,2,1,72,0,68331.35,219.7188636,7.057
17583,2,1,23,0,19032.57,219.7188636,7.057
17585,2,1,80,0,23876.24,219.7188636,7.057
17586,2,1,81,0,29247.34,219.7188636,7.057
17587,2,1,82,0,21186.69,219.7188636,7.057
17588,2,1,5,0,25254.46,219.7188636,7.057
17589,2,1,38,0,80493.1,219.7188636,7.057
17590,2,1,22,0,13919.73,219.7188636,7.057
17598,2,1,74,0,17211.63,219.7188636,7.057
17600,2,1,2,0,58151.34,219.7188636,7.057
17601,2,1,95,0,124814.6,219.7188636,7.057
17602,2,1,3,0,15066.45,219.7188636,7.057
17607,2,1,90,0,96035.73,219.7188636,7.057
17608,2,1,79,0,25609.24,219.7188636,7.057
17610,2,1,7,0,18248.43,219.7188636,7.057
17611,2,1,98,0,11443.39,219.7188636,7.057
17613,2,1,8,0,55483.3,219.7188636,7.057
17618,2,1,1,0,22833.08,219.7188636,7.057
17621,2,1,92,0,160379.95,219.7188636,7.057
17623,2,1,96,0,27820.39,219.7188636,7.057
17628,2,1,40,0,76568.94,219.7188636,7.057
17629,2,1,58,0,21205.0,219.7188636,7.057
17630,2,1,14,0,19828.28,219.7188636,7.057
17631,2,1,97,0,36145.87,219.7188636,7.057
17632,2,1,9,0,21078.2,219.7188636,7.057
17633,2,1,94,0,63121.47,219.7188636,7.057
17634,2,1,34,0,10999.44,219.7188636,7.057
17635,2,1,13,0,42017.51,219.7188636,7.057
17636,2,1,91,0,75421.58,219.7188636,7.057
17637,2,1,46,0,24409.99,219.7188636,7.057
17640,2,1,10,0,29219.57,219.7188636,7.057
17641,2,1,87,0,27403.39,219.7188636,7.057
17643,2,1,49,0,14359.17,219.7188636,7.057
17644,2,1,11,0,23482.78,219.7188636,7.057
17646,2,1,93,0,63920.03,219.7188636,7.057
17647,2,1,4,0,40933.71,219.7188636,7.057
17650,2,2,95,0,136372.65,219.8118854,7.057
17652,2,2,17,0,15024.68,219.8118854,7.057
17653,2,2,23,0,22572.73,219.8118854,7.057
17655,2,2,16,0,12100.76,219.8118854,7.057
17656,2,2,3,0,14335.61,219.8118854,7.057
17657,2,2,82,0,21578.72,219.8118854,7.057
17658,2,2,22,0,16903.99,219.8118854,7.057
17662,2,2,74,0,18566.54,219.8118854,7.057
17663,2,2,79,0,40186.6,219.8118854,7.057
17666,2,2,81,0,31790.24,219.8118854,7.057
17669,2,2,5,0,35533.52,219.8118854,7.057
17671,2,2,80,0,26211.01,219.8118854,7.057
17673,2,2,97,0,40093.79,219.8118854,7.057
17674,2,2,72,0,98232.74,219.8118854,7.057
17675,2,2,98,0,12967.66,219.8118854,7.057
17676,2,2,34,0,16286.18,219.8118854,7.057
17678,2,2,49,0,17141.44,219.8118854,7.057
17679,2,2,38,0,90919.24,219.8118854,7.057
17682,2,2,8,0,62315.55,219.8118854,7.057
17685,2,2,67,0,11949.04,219.8118854,7.057
17686,2,2,58,0,17075.0,219.8118854,7.057
17687,2,2,1,0,28813.06,219.8118854,7.057
17688,2,2,32,0,11856.72,219.8118854,7.057
17689,2,2,9,0,24443.97,219.8118854,7.057
17690,2,2,92,0,176421.91,219.8118854,7.057
17693,2,2,93,0,71851.93,219.8118854,7.057
17698,2,2,40,0,86312.55,219.8118854,7.057
17699,2,2,46,0,31293.0,219.8118854,7.057
17703,2,2,96,0,29829.02,219.8118854,7.057
17704,2,2,13,0,46869.35,219.8118854,7.057
17705,2,2,55,0,11543.94,219.8118854,7.057
17706,2,2,87,0,36363.8,219.8118854,7.057
17708,2,2,2,0,71322.01,219.8118854,7.057
17709,2,2,91,0,84338.53,219.8118854,7.057
17711,2,2,14,0,24060.84,219.8118854,7.057
17712,2,2,90,0,105134.63,219.8118854,7.057
17713,2,2,10,0,39020.89,219.8118854,7.057
17715,2,2,25,0,12435.94,219.8118854,7.057
17716,2,2,7,0,22087.93,219.8118854,7.057
17717,2,2,94,0,68617.01,219.8118854,7.057
17719,2,2,4,0,45476.69,219.8118854,7.057
17722,2,2,11,0,19342.08,219.8118854,7.057
17723,2,2,74,1,17769.77,219.9049073,7.057
17724,2,2,72,1,131002.87,219.9049073,7.057
17726,2,2,81,1,31655.05,219.9049073,7.057
17727,2,2,22,1,22875.87,219.9049073,7.057
17728,2,2,97,1,42599.47,219.9049073,7.057
17731,2,2,67,1,19043.51,219.9049073,7.057
17733,2,2,38,1,98220.41,219.9049073,7.057
17735,2,2,98,1,16000.63,219.9049073,7.057
17737,2,2,55,1,14456.14,219.9049073,7.057
17738,2,2,80,1,28357.12,219.9049073,7.057
17739,2,2,5,1,39231.34,219.9049073,7.057
17740,2,2,14,1,26428.15,219.9049073,7.057
17741,2,2,58,1,29292.0,219.9049073,7.057
17742,2,2,82,1,23414.68,219.9049073,7.057
17745,2,2,92,1,184489.05,219.9049073,7.057
17746,2,2,79,1,35332.47,219.9049073,7.057
17747,2,2,7,1,31318.06,219.9049073,7.057
17748,2,2,16,1,14331.81,219.9049073,7.057
17749,2,2,18,1,12431.69,219.9049073,7.057
17750,2,2,8,1,61533.8,219.9049073,7.057
17752,2,2,90,1,104060.48,219.9049073,7.057
17753,2,2,10,1,40209.17,219.9049073,7.057
17754,2,2,23,1,30778.67,219.9049073,7.057
17755,2,2,1,1,41247.02,219.9049073,7.057
17757,2,2,11,1,21944.35,219.9049073,7.057
17759,2,2,34,1,16078.79,219.9049073,7.057
17764,2,2,3,1,15069.79,219.9049073,7.057
17766,2,2,95,1,142233.67,219.9049073,7.057
17767,2,2,46,1,29453.69,219.9049073,7.057
17769,2,2,32,1,15233.88,219.9049073,7.057
17771,2,2,17,1,17675.28,219.9049073,7.057
17772,2,2,9,1,26580.46,219.9049073,7.057
17782,2,2,49,1,19195.46,219.9049073,7.057
17783,2,2,13,1,46221.28,219.9049073,7.057
17784,2,2,96,1,32664.73,219.9049073,7.057
17786,2,2,4,1,46926.71,219.9049073,7.057
17787,2,2,2,1,69165.6,219.9049073,7.057
17789,2,2,94,1,68065.46,219.9049073,7.057
17790,2,2,40,1,81832.29,219.9049073,7.057
17791,2,2,25,1,13697.93,219.9049073,7.057
17792,2,2,93,1,75593.95,219.9049073,7.057
17793,2,2,87,1,37265.47,219.9049073,7.057
17794,2,2,91,1,89025.36,219.9049073,7.057
17797,2,2,46,0,30707.93,220.0651993,7.057
17798,2,2,17,0,17462.79,220.0651993,7.057
17799,2,2,82,0,27517.56,220.0651993,7.057
17801,2,2,81,0,31438.84,220.0651993,7.057
17802,2,2,98,0,19595.62,220.0651993,7.057
17805,2,2,74,0,19793.97,220.0651993,7.057
17807,2,2,67,0,35002.08,220.0651993,7.057
17809,2,2,97,0,42232.07,220.0651993,7.057
17811,2,2,72,0,116504.43,220.0651993,7.057
17812,2,2,9,0,23514.79,220.0651993,7.057
17813,2,2,14,0,26357.43,220.0651993,7.057
17814,2,2,38,0,84013.96,220.0651993,7.057
17815,2,2,49,0,22595.12,220.0651993,7.057
17817,2,2,80,0,26244.78,220.0651993,7.057
17818,2,2,5,0,52735.59,220.0651993,7.057
17821,2,2,40,0,81678.32,220.0651993,7.057
17823,2,2,11,0,24490.64,220.0651993,7.057
17824,2,2,94,0,96765.32,220.0651993,7.057
17825,2,2,22,0,21783.68,220.0651993,7.057
17827,2,2,79,0,33408.49,220.0651993,7.057
17828,2,2,92,0,186888.75,220.0651993,7.057
17829,2,2,16,0,11628.3,220.0651993,7.057
17831,2,2,18,0,33202.85,220.0651993,7.057
17834,2,2,95,0,140760.34,220.0651993,7.057
17835,2,2,10,0,41403.29,220.0651993,7.057
17836,2,2,25,0,14198.49,220.0651993,7.057
17838,2,2,7,0,27611.91,220.0651993,7.057
17842,2,2,8,0,60268.87,220.0651993,7.057
17843,2,2,32,0,26006.61,220.0651993,7.057
17847,2,2,90,0,105034.09,220.0651993,7.057
17848,2,2,13,0,46172.03,220.0651993,7.057
17850,2,2,23,0,32908.23,220.0651993,7.057
17851,2,2,1,0,77394.09,220.0651993,7.057
17852,2,2,2,0,70027.01,220.0651993,7.057
17854,2,2,93,0,78343.49,220.0651993,7.057
17855,2,2,96,0,31418.75,220.0651993,7.057
17856,2,2,58,0,26140.0,220.0651993,7.057
17858,2,2,4,0,44344.22,220.0651993,7.057
17859,2,2,55,0,14107.72,220.0651993,7.057
17860,2,2,34,0,17855.7,220.0651993,7.057
17861,2,2,3,0,15257.84,220.0651993,7.057
17863,2,2,87,0,35153.8,220.0651993,7.057
17868,2,2,91,0,87636.17,220.0651993,7.057
17872,2,2,22,0,19685.76,220.275944,7.057
17873,2,2,72,0,87957.78,220.275944,7.057
17874,2,2,9,0,28121.12,220.275944,7.057
17875,2,2,14,0,21245.98,220.275944,7.057
17876,2,2,40,0,83124.39,220.275944,7.057
17878,2,2,46,0,28165.28,220.275944,7.057
17879,2,2,90,0,96603.87,220.275944,7.057
17880,2,2,17,0,18727.27,220.275944,7.057
17882,2,2,11,0,20226.11,220.275944,7.057
17883,2,2,82,0,21569.55,220.275944,7.057
17884,2,2,80,0,25589.41,220.275944,7.057
17885,2,2,97,0,38344.51,220.275944,7.057
17888,2,2,95,0,131693.93,220.275944,7.057
17889,2,2,10,0,38434.79,220.275944,7.057
17892,2,2,94,0,63898.74,220.275944,7.057
17894,2,2,58,0,16214.0,220.275944,7.057
17895,2,2,74,0,20266.94,220.275944,7.057
17896,2,2,81,0,30012.52,220.275944,7.057
17898,2,2,16,0,18344.1,220.275944,7.057
17901,2,2,5,0,34626.9,220.275944,7.057
17903,2,2,25,0,14996.91,220.275944,7.057
17904,2,2,23,0,24439.84,220.275944,7.057
17905,2,2,7,0,26766.88,220.275944,7.057
17906,2,2,1,0,25613.67,220.275944,7.057
17907,2,2,34,0,16096.16,220.275944,7.057
17908,2,2,98,0,12502.45,220.275944,7.057
17909,2,2,38,0,88472.44,220.275944,7.057
17912,2,2,32,0,12616.36,220.275944,7.057
17913,2,2,55,0,11546.62,220.275944,7.057
17914,2,2,93,0,65034.97,220.275944,7.057
17916,2,2,2,0,66451.66,220.275944,7.057
17917,2,2,49,0,20035.52,220.275944,7.057
17919,2,2,3,0,13625.47,220.275944,7.057
17922,2,2,96,0,29113.62,220.275944,7.057
17923,2,2,79,0,32084.6,220.275944,7.057
17924,2,2,13,0,45058.78,220.275944,7.057
17926,2,2,8,0,60357.05,220.275944,7.057
17928,2,2,4,0,42748.2,220.275944,7.057
17933,2,2,92,0,164492.45,220.275944,7.057
17936,2,2,87,0,26528.78,220.275944,7.057
17937,2,2,91,0,78046.84,220.275944,7.057
17941,2,3,72,0,83782.87,220.4866886,7.057
17942,2,3,46,0,30801.94,220.4866886,7.057
17944,2,3,26,0,10576.16,220.4866886,7.057
17946,2,3,14,0,23406.63,220.4866886,7.057
17950,2,3,38,0,91774.53,220.4866886,7.057
17951,2,3,95,0,138306.17,220.4866886,7.057
17954,2,3,11,0,18766.28,220.4866886,7.057
17956,2,3,82,0,22905.45,220.4866886,7.057
17957,2,3,81,0,31437.87,220.4866886,7.057
17958,2,3,80,0,25802.97,220.4866886,7.057
17959,2,3,22,0,17866.79,220.4866886,7.057
17960,2,3,10,0,45681.61,220.4866886,7.057
17964,2,3,1,0,25556.15,220.4866886,7.057
17966,2,3,16,0,29071.02,220.4866886,7.057
17967,2,3,97,0,38176.53,220.4866886,7.057
17968,2,3,5,0,32307.69,220.4866886,7.057
17970,2,3,90,0,99109.67,220.4866886,7.057
17972,2,3,58,0,21365.0,220.4866886,7.057
17973,2,3,98,0,12270.02,220.4866886,7.057
17975,2,3,40,0,87036.03,220.4866886,7.057
17976,2,3,92,0,166966.61,220.4866886,7.057
17977,2,3,93,0,67667.45,220.4866886,7.057
17978,2,3,8,0,61957.12,220.4866886,7.057
17979,2,3,32,0,11481.92,220.4866886,7.057
17980,2,3,34,0,19189.29,220.4866886,7.057
17981,2,3,74,0,19126.0,220.4866886,7.057
17983,2,3,96,0,31230.69,220.4866886,7.057
17985,2,3,79,0,37463.85,220.4866886,7.057
17986,2,3,55,0,11407.02,220.4866886,7.057
17990,2,3,17,0,15866.49,220.4866886,7.057
17992,2,3,49,0,25132.0,220.4866886,7.057
17993,2,3,23,0,27084.02,220.4866886,7.057
17994,2,3,91,0,78443.44,220.4866886,7.057
17995,2,3,2,0,70768.55,220.4866886,7.057
17996,2,3,3,0,13030.26,220.4866886,7.057
17998,2,3,13,0,48866.39,220.4866886,7.057
17999,2,3,7,0,29143.18,220.4866886,7.057
18002,2,3,94,0,66574.68,220.4866886,7.057
18003,2,3,9,0,35526.79,220.4866886,7.057
18004,2,3,4,0,45833.82,220.4866886,7.057
18006,2,3,25,0,14379.23,220.4866886,7.057
18009,2,3,87,0,33958.49,220.4866886,7.057
18012,2,3,11,0,18203.78,220.6974332,7.057
18014,2,3,80,0,27260.86,220.6974332,7.057
18018,2,3,95,0,144071.19,220.6974332,7.057
18019,2,3,90,0,104804.21,220.6974332,7.057
18021,2,3,14,0,21101.45,220.6974332,7.057
18024,2,3,40,0,86048.96,220.6974332,7.057
18025,2,3,5,0,28448.89,220.6974332,7.057
18026,2,3,58,0,21295.0,220.6974332,7.057
18028,2,3,72,0,73552.95,220.6974332,7.057
18029,2,3,26,0,10482.88,220.6974332,7.057
18031,2,3,81,0,32233.55,220.6974332,7.057
18035,2,3,1,0,26173.93,220.6974332,7.057
18036,2,3,97,0,43445.94,220.6974332,7.057
18037,2,3,82,0,22110.83,220.6974332,7.057
18039,2,3,93,0,77109.16,220.6974332,7.057
18040,2,3,96,0,29697.24,220.6974332,7.057
18041,2,3,8,0,59860.21,220.6974332,7.057
18043,2,3,10,0,41357.48,220.6974332,7.057
18044,2,3,74,0,17024.89,220.6974332,7.057
18045,2,3,98,0,13831.74,220.6974332,7.057
18047,2,3,92,0,177087.77,220.6974332,7.057
18048,2,3,55,0,11419.49,220.6974332,7.057
18049,2,3,16,0,30060.91,220.6974332,7.057
18050,2,3,34,0,15614.73,220.6974332,7.057
18051,2,3,38,0,83282.64,220.6974332,7.057
18052,2,3,22,0,15300.79,220.6974332,7.057
18054,2,3,2,0,66870.9,220.6974332,7.057
18055,2,3,46,0,28722.09,220.6974332,7.057
18056,2,3,9,0,35665.88,220.6974332,7.057
18058,2,3,79,0,36408.8,220.6974332,7.057
18059,2,3,32,0,10818.66,220.6974332,7.057
18061,2,3,13,0,44727.74,220.6974332,7.057
18062,2,3,3,0,12444.21,220.6974332,7.057
18065,2,3,49,0,21443.93,220.6974332,7.057
18069,2,3,25,0,15467.27,220.6974332,7.057
18071,2,3,91,0,85651.33,220.6974332,7.057
18073,2,3,87,0,27969.13,220.6974332,7.057
18075,2,3,17,0,14182.77,220.6974332,7.057
18077,2,3,23,0,26863.95,220.6974332,7.057
18079,2,3,94,0,69037.09,220.6974332,7.057
18080,2,3,7,0,27863.43,220.6974332,7.057
18081,2,3,4,0,45363.57,220.6974332,7.057
18085,2,3,90,0,101348.75,220.8498468,7.057
18087,2,3,14,0,21421.17,220.8498468,7.057
18088,2,3,80,0,27574.31,220.8498468,7.057
18092,2,3,92,0,175208.77,220.8498468,7.057
18094,2,3,40,0,81624.83,220.8498468,7.057
18097,2,3,16,0,38449.89,220.8498468,7.057
18099,2,3,3,0,10209.02,220.8498468,7.057
18100,2,3,10,0,40452.9,220.8498468,7.057
18101,2,3,95,0,148709.6,220.8498468,7.057
18102,2,3,1,0,27320.08,220.8498468,7.057
18103,2,3,26,0,10564.17,220.8498468,7.057
18105,2,3,93,0,76963.07,220.8498468,7.057
18107,2,3,55,0,12075.13,220.8498468,7.057
18108,2,3,81,0,33360.64,220.8498468,7.057
18109,2,3,5,0,32855.76,220.8498468,7.057
18111,2,3,74,0,18024.15,220.8498468,7.057
18112,2,3,98,0,13582.23,220.8498468,7.057
18113,2,3,58,0,24535.0,220.8498468,7.057
18114,2,3,42,0,10324.24,220.8498468,7.057
18116,2,3,96,0,34494.29,220.8498468,7.057
18117,2,3,91,0,84996.23,220.8498468,7.057
18119,2,3,8,0,56255.58,220.8498468,7.057
18120,2,3,82,0,23129.72,220.8498468,7.057
18121,2,3,79,0,30700.07,220.8498468,7.057
18122,2,3,38,0,80460.48,220.8498468,7.057
18123,2,3,97,0,41764.65,220.8498468,7.057
18124,2,3,34,0,18142.74,220.8498468,7.057
18126,2,3,49,0,20770.61,220.8498468,7.057
18129,2,3,46,0,29724.84,220.8498468,7.057
18130,2,3,4,0,44531.12,220.8498468,7.057
18133,2,3,9,0,45122.05,220.8498468,7.057
18134,2,3,72,0,82306.68,220.8498468,7.057
18137,2,3,17,0,15851.1,220.8498468,7.057
18139,2,3,25,0,17776.31,220.8498468,7.057
18140,2,3,2,0,68851.41,220.8498468,7.057
18141,2,3,56,0,16143.36,220.8498468,7.057
18144,2,3,22,0,14209.91,220.8498468,7.057
18147,2,3,13,0,45955.7,220.8498468,7.057
18148,2,3,23,0,28185.45,220.8498468,7.057
18149,2,3,11,0,22737.58,220.8498468,7.057
18150,2,3,87,0,24891.33,220.8498468,7.057
18151,2,3,7,0,31696.46,220.8498468,7.057
18152,2,3,94,0,68527.43,220.8498468,7.057
18154,2,3,14,0,17022.52,220.9244858,7.057
18155,2,3,8,0,57199.46,220.9244858,7.057
18156,2,3,1,0,29868.82,220.9244858,7.057
18159,2,3,93,0,66943.19,220.9244858,7.057
18161,2,3,40,0,75780.29,220.9244858,7.057
18162,2,3,5,0,23991.99,220.9244858,7.057
18164,2,3,95,0,134320.62,220.9244858,7.057
18165,2,3,92,0,156718.63,220.9244858,7.057
